city,district,houseType,area,direction,furnish,floor,finishTime,structure,unknown,price,totalPrice
沈阳,法库县,3室2厅,116.52平米,南 北,毛坯,中楼层(共6层),2020年建,板楼,8,926元/平,104万
沈阳,法库县,2室1厅,93.02平米,南,其他,高楼层(共34层),2010年建,板楼,9,353元/平,87万
沈阳,法库县,3室2厅,121.14平米,南 北,毛坯,中楼层(共17层),2015年建,板塔结合,9,659元/平,117万
沈阳,法库县,3室2厅,96.41平米,西南 北,精装,低楼层(共32层),2012年建,板楼,13,381元/平,129万
沈阳,法库县,2室1厅,76.9平米,南 北,精装,中楼层(共33层),2017年建,板塔结合,11,444元/平,88万
沈阳,法库县,3室1厅,91.77平米,南 北,精装,中楼层(共34层),2019年建,板楼,11,551元/平,106万
沈阳,法库县,2室2厅,86.76平米,东南,精装,低楼层(共33层),2012年建,板塔结合,6,916元/平,60万
沈阳,法库县,3室2厅,136.32平米,东 南,简装,高楼层(共33层),2012年建,板塔结合,8,070元/平,110万
沈阳,法库县,3室2厅,131.98平米,南 北,精装,低楼层(共31层),2019年建,板楼,10,229元/平,135万
沈阳,法库县,3室2厅,134.38平米,南 北,精装,高楼层(共17层),2012年建,板楼,11,833元/平,159万
沈阳,法库县,3室1厅,97.01平米,南 北,精装,中楼层(共33层),2015年建,板楼,7,216元/平,70万
沈阳,法库县,3室1厅,94.79平米,南 北,精装,高楼层(共34层),2016年建,板塔结合,15,403元/平,146万
沈阳,法库县,3室1厅,105.55平米,南 北,毛坯,高楼层(共33层),2018年建,板楼,7,930元/平,83.7万
沈阳,大东,3室2厅,95.94平米,东南,精装,低楼层(共33层),2016年建,板楼,13,238元/平,127万
沈阳,大东,2室2厅,99.49平米,南 北,精装,低楼层(共18层),2010年建,板塔结合,16,987元/平,169万
沈阳,大东,2室2厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,大东,2室1厅,80.25平米,东南,精装,低楼层(共28层),2015年建,板塔结合,9,969元/平,80万
沈阳,大东,3室2厅,114.19平米,南 北,精装,高楼层(共34层),2014年建,板楼,6,831元/平,78万
沈阳,大东,3室2厅,121.68平米,南 北,精装,中楼层(共31层),2016年建,板楼,15,780元/平,192万
沈阳,大东,3室2厅,128.7平米,南 北,精装,中楼层(共11层),2007年建,板楼,9,791元/平,126万
沈阳,大东,3室2厅,113.81平米,南 北,精装,低楼层(共29层),2016年建,板楼,9,226元/平,105万
沈阳,大东,3室2厅,113.45平米,东 南 北,毛坯,中楼层(共32层),2015年建,板楼,11,415元/平,129.5万
沈阳,大东,3室2厅,116.52平米,南 北,毛坯,中楼层(共6层),2020年建,板楼,8,926元/平,104万
沈阳,大东,2室1厅,93.02平米,南,其他,高楼层(共34层),2010年建,板楼,9,353元/平,87万
沈阳,大东,3室2厅,121.14平米,南 北,毛坯,中楼层(共17层),2015年建,板塔结合,9,659元/平,117万
沈阳,大东,3室2厅,96.41平米,西南 北,精装,低楼层(共32层),2012年建,板楼,13,381元/平,129万
沈阳,大东,2室1厅,76.9平米,南 北,精装,中楼层(共33层),2017年建,板塔结合,11,444元/平,88万
沈阳,大东,3室1厅,91.77平米,南 北,精装,中楼层(共34层),2019年建,板楼,11,551元/平,106万
沈阳,大东,2室2厅,86.76平米,东南,精装,低楼层(共33层),2012年建,板塔结合,6,916元/平,60万
沈阳,大东,3室2厅,136.32平米,东 南,简装,高楼层(共33层),2012年建,板塔结合,8,070元/平,110万
沈阳,大东,3室2厅,131.98平米,南 北,精装,低楼层(共31层),2019年建,板楼,10,229元/平,135万
沈阳,大东,3室2厅,134.38平米,南 北,精装,高楼层(共17层),2012年建,板楼,11,833元/平,159万
沈阳,大东,3室1厅,97.01平米,南 北,精装,中楼层(共33层),2015年建,板楼,7,216元/平,70万
沈阳,大东,3室1厅,94.79平米,南 北,精装,高楼层(共34层),2016年建,板塔结合,15,403元/平,146万
沈阳,大东,3室1厅,105.55平米,南 北,毛坯,高楼层(共33层),2018年建,板楼,7,930元/平,83.7万
沈阳,于洪,3室2厅,95.94平米,东南,精装,低楼层(共33层),2016年建,板楼,13,238元/平,127万
沈阳,于洪,2室2厅,99.49平米,南 北,精装,低楼层(共18层),2010年建,板塔结合,16,987元/平,169万
沈阳,于洪,2室2厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,于洪,2室1厅,80.25平米,东南,精装,低楼层(共28层),2015年建,板塔结合,9,969元/平,80万
沈阳,于洪,3室2厅,114.19平米,南 北,精装,高楼层(共34层),2014年建,板楼,6,831元/平,78万
沈阳,于洪,3室2厅,121.68平米,南 北,精装,中楼层(共31层),2016年建,板楼,15,780元/平,192万
沈阳,于洪,3室2厅,128.7平米,南 北,精装,中楼层(共11层),2007年建,板楼,9,791元/平,126万
沈阳,于洪,3室2厅,113.81平米,南 北,精装,低楼层(共29层),2016年建,板楼,9,226元/平,105万
沈阳,于洪,3室2厅,113.45平米,东 南 北,毛坯,中楼层(共32层),2015年建,板楼,11,415元/平,129.5万
沈阳,于洪,3室2厅,116.52平米,南 北,毛坯,中楼层(共6层),2020年建,板楼,8,926元/平,104万
沈阳,于洪,2室1厅,93.02平米,南,其他,高楼层(共34层),2010年建,板楼,9,353元/平,87万
沈阳,于洪,3室2厅,121.14平米,南 北,毛坯,中楼层(共17层),2015年建,板塔结合,9,659元/平,117万
沈阳,于洪,3室2厅,96.41平米,西南 北,精装,低楼层(共32层),2012年建,板楼,13,381元/平,129万
沈阳,于洪,2室1厅,76.9平米,南 北,精装,中楼层(共33层),2017年建,板塔结合,11,444元/平,88万
沈阳,于洪,3室1厅,91.77平米,南 北,精装,中楼层(共34层),2019年建,板楼,11,551元/平,106万
沈阳,于洪,2室2厅,86.76平米,东南,精装,低楼层(共33层),2012年建,板塔结合,6,916元/平,60万
沈阳,于洪,3室2厅,136.32平米,东 南,简装,高楼层(共33层),2012年建,板塔结合,8,070元/平,110万
沈阳,于洪,3室2厅,131.98平米,南 北,精装,低楼层(共31层),2019年建,板楼,10,229元/平,135万
沈阳,于洪,3室2厅,134.38平米,南 北,精装,高楼层(共17层),2012年建,板楼,11,833元/平,159万
沈阳,于洪,3室1厅,97.01平米,南 北,精装,中楼层(共33层),2015年建,板楼,7,216元/平,70万
沈阳,于洪,3室1厅,94.79平米,南 北,精装,高楼层(共34层),2016年建,板塔结合,15,403元/平,146万
沈阳,于洪,3室1厅,105.55平米,南 北,毛坯,高楼层(共33层),2018年建,板楼,7,930元/平,83.7万
沈阳,辽中区,3室2厅,95.94平米,东南,精装,低楼层(共33层),2016年建,板楼,13,238元/平,127万
沈阳,辽中区,2室2厅,99.49平米,南 北,精装,低楼层(共18层),2010年建,板塔结合,16,987元/平,169万
沈阳,辽中区,2室2厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,辽中区,2室1厅,80.25平米,东南,精装,低楼层(共28层),2015年建,板塔结合,9,969元/平,80万
沈阳,辽中区,3室2厅,114.19平米,南 北,精装,高楼层(共34层),2014年建,板楼,6,831元/平,78万
沈阳,辽中区,3室2厅,121.68平米,南 北,精装,中楼层(共31层),2016年建,板楼,15,780元/平,192万
沈阳,辽中区,3室2厅,128.7平米,南 北,精装,中楼层(共11层),2007年建,板楼,9,791元/平,126万
沈阳,辽中区,3室2厅,113.81平米,南 北,精装,低楼层(共29层),2016年建,板楼,9,226元/平,105万
沈阳,辽中区,3室2厅,113.45平米,东 南 北,毛坯,中楼层(共32层),2015年建,板楼,11,415元/平,129.5万
沈阳,辽中区,3室2厅,116.52平米,南 北,毛坯,中楼层(共6层),2020年建,板楼,8,926元/平,104万
沈阳,辽中区,2室1厅,93.02平米,南,其他,高楼层(共34层),2010年建,板楼,9,353元/平,87万
沈阳,辽中区,3室2厅,121.14平米,南 北,毛坯,中楼层(共17层),2015年建,板塔结合,9,659元/平,117万
沈阳,辽中区,3室2厅,96.41平米,西南 北,精装,低楼层(共32层),2012年建,板楼,13,381元/平,129万
沈阳,辽中区,2室1厅,76.9平米,南 北,精装,中楼层(共33层),2017年建,板塔结合,11,444元/平,88万
沈阳,辽中区,3室1厅,91.77平米,南 北,精装,中楼层(共34层),2019年建,板楼,11,551元/平,106万
沈阳,辽中区,2室2厅,86.76平米,东南,精装,低楼层(共33层),2012年建,板塔结合,6,916元/平,60万
沈阳,辽中区,3室2厅,136.32平米,东 南,简装,高楼层(共33层),2012年建,板塔结合,8,070元/平,110万
沈阳,辽中区,3室2厅,131.98平米,南 北,精装,低楼层(共31层),2019年建,板楼,10,229元/平,135万
沈阳,辽中区,3室2厅,134.38平米,南 北,精装,高楼层(共17层),2012年建,板楼,11,833元/平,159万
沈阳,辽中区,3室1厅,97.01平米,南 北,精装,中楼层(共33层),2015年建,板楼,7,216元/平,70万
沈阳,辽中区,3室1厅,94.79平米,南 北,精装,高楼层(共34层),2016年建,板塔结合,15,403元/平,146万
沈阳,辽中区,3室1厅,105.55平米,南 北,毛坯,高楼层(共33层),2018年建,板楼,7,930元/平,83.7万
沈阳,和平,3室2厅,95.94平米,东南,精装,低楼层(共33层),2016年建,板楼,13,238元/平,127万
沈阳,和平,2室2厅,99.49平米,南 北,精装,低楼层(共18层),2010年建,板塔结合,16,987元/平,169万
沈阳,和平,2室2厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,和平,2室1厅,80.25平米,东南,精装,低楼层(共28层),2015年建,板塔结合,9,969元/平,80万
沈阳,和平,3室2厅,114.19平米,南 北,精装,高楼层(共34层),2014年建,板楼,6,831元/平,78万
沈阳,和平,3室2厅,121.68平米,南 北,精装,中楼层(共31层),2016年建,板楼,15,780元/平,192万
沈阳,和平,3室2厅,128.7平米,南 北,精装,中楼层(共11层),2007年建,板楼,9,791元/平,126万
沈阳,和平,3室2厅,113.81平米,南 北,精装,低楼层(共29层),2016年建,板楼,9,226元/平,105万
沈阳,和平,3室2厅,113.45平米,东 南 北,毛坯,中楼层(共32层),2015年建,板楼,11,415元/平,129.5万
沈阳,和平,3室2厅,116.52平米,南 北,毛坯,中楼层(共6层),2020年建,板楼,8,926元/平,104万
沈阳,和平,2室1厅,93.02平米,南,其他,高楼层(共34层),2010年建,板楼,9,353元/平,87万
沈阳,和平,3室2厅,121.14平米,南 北,毛坯,中楼层(共17层),2015年建,板塔结合,9,659元/平,117万
沈阳,和平,3室2厅,96.41平米,西南 北,精装,低楼层(共32层),2012年建,板楼,13,381元/平,129万
沈阳,和平,2室1厅,76.9平米,南 北,精装,中楼层(共33层),2017年建,板塔结合,11,444元/平,88万
沈阳,和平,3室1厅,91.77平米,南 北,精装,中楼层(共34层),2019年建,板楼,11,551元/平,106万
沈阳,和平,2室2厅,86.76平米,东南,精装,低楼层(共33层),2012年建,板塔结合,6,916元/平,60万
沈阳,和平,3室2厅,136.32平米,东 南,简装,高楼层(共33层),2012年建,板塔结合,8,070元/平,110万
沈阳,和平,3室2厅,131.98平米,南 北,精装,低楼层(共31层),2019年建,板楼,10,229元/平,135万
沈阳,和平,3室2厅,134.38平米,南 北,精装,高楼层(共17层),2012年建,板楼,11,833元/平,159万
沈阳,和平,3室1厅,97.01平米,南 北,精装,中楼层(共33层),2015年建,板楼,7,216元/平,70万
沈阳,和平,3室1厅,94.79平米,南 北,精装,高楼层(共34层),2016年建,板塔结合,15,403元/平,146万
沈阳,和平,3室1厅,105.55平米,南 北,毛坯,高楼层(共33层),2018年建,板楼,7,930元/平,83.7万
,,,,,,,,,,,
沈阳,沈河,2室2厅,88.94平米,南 北,精装,低楼层(共34层),2019年建,板楼,12,020元/平,106.9万
沈阳,沈河,3室2厅,111.47平米,南 北,精装,中楼层(共5层),2006年建,板塔结合,16,059元/平,179万
沈阳,沈河,3室2厅,133.04平米,南 北,精装,低楼层(共20层),2009年建,板楼,8,607元/平,114.5万
沈阳,沈河,2室1厅,90.17平米,北 南,毛坯,高楼层(共34层),2018年建,板楼,10,758元/平,97万
沈阳,沈河,2室1厅,57.28平米,南,简装,低楼层(共24层),2015年建,板塔结合,9,079元/平,52万
沈阳,沈河,3室2厅,109.28平米,南 北,其他,中楼层(共6层),2015年建,板楼,6,854元/平,74.9万
沈阳,沈河,3室2厅,98.64平米,南 北,精装,低楼层(共12层),2010年建,板楼,12,470元/平,123万
沈阳,沈河,3室2厅,134.38平米,南 北,精装,高楼层(共17层),2012年建,板楼,11,833元/平,159万
沈阳,沈河,3室2厅,123.53平米,南 北,毛坯,低楼层(共19层),2015年建,板楼,10,929元/平,135万
沈阳,沈河,3室2厅,136.32平米,东 南,简装,高楼层(共33层),2012年建,板塔结合,8,070元/平,110万
沈阳,沈河,3室2厅,117.73平米,南 北,毛坯,高楼层(共17层),2016年建,板楼,9,174元/平,108万
沈阳,沈河,3室2厅,113.45平米,东 南 北,毛坯,中楼层(共32层),2015年建,板楼,11,415元/平,129.5万
沈阳,沈河,2室2厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,沈河,2室1厅,74.76平米,南 北,精装,高楼层(共33层),2015年建,板楼,6,421元/平,48万
沈阳,沈河,3室2厅,112.71平米,南 北,简装,中楼层(共6层),2005年建,板楼,10,647元/平,120万
沈阳,沈河,2室1厅,76.9平米,南 北,毛坯,中楼层(共33层),2017年建,板塔结合,10,391元/平,79.9万
沈阳,沈河,2室1厅,95.5平米,东南 南,精装,中楼层(共15层),2018年建,板楼,4,608元/平,44万
沈阳,沈河,3室1厅,96.72平米,南 北,毛坯,高楼层(共34层),2020年建,板楼,11,249元/平,108.8万
沈阳,沈河,3室2厅,95.94平米,东南,精装,低楼层(共33层),2016年建,板楼,13,238元/平,127万
沈阳,沈河,2室1厅,85.45平米,南 北,精装,高楼层(共18层),2018年建,板楼,14,629元/平,125万
沈阳,沈河,3室2厅,94.8平米,南 北,精装,低楼层(共33层),2018年建,板楼,5,697元/平,54万
沈阳,沈河,2室2厅,99.49平米,南 北,精装,低楼层(共18层),2010年建,板塔结合,16,987元/平,169万
沈阳,沈河,2室1厅,58.7平米,南 北,简装,高楼层(共4层),1995年建,暂无数据,4,259元/平,25万
沈阳,沈河,3室1厅,109.01平米,南 北,毛坯,低楼层(共30层),2018年建,板楼,6,697元/平,73万
沈阳,于洪,2室2厅,88.94平米,南 北,精装,低楼层(共34层),2019年建,板楼,12,020元/平,106.9万
沈阳,于洪,3室2厅,111.47平米,南 北,精装,中楼层(共5层),2006年建,板塔结合,16,059元/平,179万
沈阳,于洪,3室2厅,133.04平米,南 北,精装,低楼层(共20层),2009年建,板楼,8,607元/平,114.5万
沈阳,于洪,2室1厅,90.17平米,北 南,毛坯,高楼层(共34层),2018年建,板楼,10,758元/平,97万
沈阳,于洪,2室1厅,57.28平米,南,简装,低楼层(共24层),2015年建,板塔结合,9,079元/平,52万
沈阳,于洪,3室2厅,109.28平米,南 北,其他,中楼层(共6层),2015年建,板楼,6,854元/平,74.9万
沈阳,于洪,3室2厅,98.64平米,南 北,精装,低楼层(共12层),2010年建,板楼,12,470元/平,123万
沈阳,于洪,3室2厅,134.38平米,南 北,精装,高楼层(共17层),2012年建,板楼,11,833元/平,159万
沈阳,于洪,3室2厅,123.53平米,南 北,毛坯,低楼层(共19层),2015年建,板楼,10,929元/平,135万
沈阳,于洪,3室2厅,136.32平米,东 南,简装,高楼层(共33层),2012年建,板塔结合,8,070元/平,110万
沈阳,于洪,3室2厅,117.73平米,南 北,毛坯,高楼层(共17层),2016年建,板楼,9,174元/平,108万
沈阳,于洪,3室2厅,113.45平米,东 南 北,毛坯,中楼层(共32层),2015年建,板楼,11,415元/平,129.5万
沈阳,于洪,2室2厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,于洪,2室1厅,74.76平米,南 北,精装,高楼层(共33层),2015年建,板楼,6,421元/平,48万
沈阳,于洪,3室2厅,112.71平米,南 北,简装,中楼层(共6层),2005年建,板楼,10,647元/平,120万
沈阳,于洪,2室1厅,76.9平米,南 北,毛坯,中楼层(共33层),2017年建,板塔结合,10,391元/平,79.9万
沈阳,于洪,2室1厅,95.5平米,东南 南,精装,中楼层(共15层),2018年建,板楼,4,608元/平,44万
沈阳,于洪,3室1厅,96.72平米,南 北,毛坯,高楼层(共34层),2020年建,板楼,11,249元/平,108.8万
沈阳,于洪,3室2厅,95.94平米,东南,精装,低楼层(共33层),2016年建,板楼,13,238元/平,127万
沈阳,于洪,2室1厅,85.45平米,南 北,精装,高楼层(共18层),2018年建,板楼,14,629元/平,125万
沈阳,于洪,3室2厅,94.8平米,南 北,精装,低楼层(共33层),2018年建,板楼,5,697元/平,54万
沈阳,于洪,2室2厅,99.49平米,南 北,精装,低楼层(共18层),2010年建,板塔结合,16,987元/平,169万
沈阳,于洪,2室1厅,58.7平米,南 北,简装,高楼层(共4层),1995年建,暂无数据,4,259元/平,25万
沈阳,于洪,3室1厅,109.01平米,南 北,毛坯,低楼层(共30层),2018年建,板楼,6,697元/平,73万
沈阳,和平,2室2厅,88.94平米,南 北,精装,低楼层(共34层),2019年建,板楼,12,020元/平,106.9万
沈阳,和平,3室2厅,111.47平米,南 北,精装,中楼层(共5层),2006年建,板塔结合,16,059元/平,179万
沈阳,和平,3室2厅,133.04平米,南 北,精装,低楼层(共20层),2009年建,板楼,8,607元/平,114.5万
沈阳,和平,2室1厅,90.17平米,北 南,毛坯,高楼层(共34层),2018年建,板楼,10,758元/平,97万
沈阳,和平,2室1厅,57.28平米,南,简装,低楼层(共24层),2015年建,板塔结合,9,079元/平,52万
沈阳,和平,3室2厅,109.28平米,南 北,其他,中楼层(共6层),2015年建,板楼,6,854元/平,74.9万
沈阳,和平,3室2厅,98.64平米,南 北,精装,低楼层(共12层),2010年建,板楼,12,470元/平,123万
沈阳,和平,3室2厅,134.38平米,南 北,精装,高楼层(共17层),2012年建,板楼,11,833元/平,159万
沈阳,和平,3室2厅,123.53平米,南 北,毛坯,低楼层(共19层),2015年建,板楼,10,929元/平,135万
沈阳,和平,3室2厅,136.32平米,东 南,简装,高楼层(共33层),2012年建,板塔结合,8,070元/平,110万
沈阳,和平,3室2厅,117.73平米,南 北,毛坯,高楼层(共17层),2016年建,板楼,9,174元/平,108万
沈阳,和平,3室2厅,113.45平米,东 南 北,毛坯,中楼层(共32层),2015年建,板楼,11,415元/平,129.5万
沈阳,和平,2室2厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,和平,2室1厅,74.76平米,南 北,精装,高楼层(共33层),2015年建,板楼,6,421元/平,48万
沈阳,和平,3室2厅,112.71平米,南 北,简装,中楼层(共6层),2005年建,板楼,10,647元/平,120万
沈阳,和平,2室1厅,76.9平米,南 北,毛坯,中楼层(共33层),2017年建,板塔结合,10,391元/平,79.9万
沈阳,和平,2室1厅,95.5平米,东南 南,精装,中楼层(共15层),2018年建,板楼,4,608元/平,44万
沈阳,和平,3室1厅,96.72平米,南 北,毛坯,高楼层(共34层),2020年建,板楼,11,249元/平,108.8万
沈阳,和平,3室2厅,95.94平米,东南,精装,低楼层(共33层),2016年建,板楼,13,238元/平,127万
沈阳,和平,2室1厅,85.45平米,南 北,精装,高楼层(共18层),2018年建,板楼,14,629元/平,125万
沈阳,和平,3室2厅,94.8平米,南 北,精装,低楼层(共33层),2018年建,板楼,5,697元/平,54万
沈阳,和平,2室2厅,99.49平米,南 北,精装,低楼层(共18层),2010年建,板塔结合,16,987元/平,169万
沈阳,和平,2室1厅,58.7平米,南 北,简装,高楼层(共4层),1995年建,暂无数据,4,259元/平,25万
沈阳,和平,3室1厅,109.01平米,南 北,毛坯,低楼层(共30层),2018年建,板楼,6,697元/平,73万
沈阳,沈北新区,2室2厅,88.94平米,南 北,精装,低楼层(共34层),2019年建,板楼,12,020元/平,106.9万
沈阳,沈北新区,3室2厅,111.47平米,南 北,精装,中楼层(共5层),2006年建,板塔结合,16,059元/平,179万
沈阳,沈北新区,3室2厅,133.04平米,南 北,精装,低楼层(共20层),2009年建,板楼,8,607元/平,114.5万
沈阳,沈北新区,2室1厅,90.17平米,北 南,毛坯,高楼层(共34层),2018年建,板楼,10,758元/平,97万
沈阳,沈北新区,2室1厅,57.28平米,南,简装,低楼层(共24层),2015年建,板塔结合,9,079元/平,52万
沈阳,沈北新区,3室2厅,109.28平米,南 北,其他,中楼层(共6层),2015年建,板楼,6,854元/平,74.9万
沈阳,沈北新区,3室2厅,98.64平米,南 北,精装,低楼层(共12层),2010年建,板楼,12,470元/平,123万
沈阳,沈北新区,3室2厅,134.38平米,南 北,精装,高楼层(共17层),2012年建,板楼,11,833元/平,159万
沈阳,沈北新区,3室2厅,123.53平米,南 北,毛坯,低楼层(共19层),2015年建,板楼,10,929元/平,135万
沈阳,沈北新区,3室2厅,136.32平米,东 南,简装,高楼层(共33层),2012年建,板塔结合,8,070元/平,110万
沈阳,沈北新区,3室2厅,117.73平米,南 北,毛坯,高楼层(共17层),2016年建,板楼,9,174元/平,108万
沈阳,沈北新区,3室2厅,113.45平米,东 南 北,毛坯,中楼层(共32层),2015年建,板楼,11,415元/平,129.5万
沈阳,沈北新区,2室2厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,沈北新区,2室1厅,74.76平米,南 北,精装,高楼层(共33层),2015年建,板楼,6,421元/平,48万
沈阳,沈北新区,3室2厅,112.71平米,南 北,简装,中楼层(共6层),2005年建,板楼,10,647元/平,120万
沈阳,沈北新区,2室1厅,76.9平米,南 北,毛坯,中楼层(共33层),2017年建,板塔结合,10,391元/平,79.9万
沈阳,沈北新区,2室1厅,95.5平米,东南 南,精装,中楼层(共15层),2018年建,板楼,4,608元/平,44万
沈阳,沈北新区,3室1厅,96.72平米,南 北,毛坯,高楼层(共34层),2020年建,板楼,11,249元/平,108.8万
沈阳,沈北新区,3室2厅,95.94平米,东南,精装,低楼层(共33层),2016年建,板楼,13,238元/平,127万
沈阳,沈北新区,2室1厅,85.45平米,南 北,精装,高楼层(共18层),2018年建,板楼,14,629元/平,125万
沈阳,沈北新区,3室2厅,94.8平米,南 北,精装,低楼层(共33层),2018年建,板楼,5,697元/平,54万
沈阳,沈北新区,2室2厅,99.49平米,南 北,精装,低楼层(共18层),2010年建,板塔结合,16,987元/平,169万
沈阳,沈北新区,2室1厅,58.7平米,南 北,简装,高楼层(共4层),1995年建,暂无数据,4,259元/平,25万
沈阳,沈北新区,3室1厅,109.01平米,南 北,毛坯,低楼层(共30层),2018年建,板楼,6,697元/平,73万
沈阳,大东,2室2厅,88.94平米,南 北,精装,低楼层(共34层),2019年建,板楼,12,020元/平,106.9万
沈阳,大东,3室2厅,111.47平米,南 北,精装,中楼层(共5层),2006年建,板塔结合,16,059元/平,179万
沈阳,大东,3室2厅,133.04平米,南 北,精装,低楼层(共20层),2009年建,板楼,8,607元/平,114.5万
沈阳,大东,2室1厅,90.17平米,北 南,毛坯,高楼层(共34层),2018年建,板楼,10,758元/平,97万
沈阳,大东,2室1厅,57.28平米,南,简装,低楼层(共24层),2015年建,板塔结合,9,079元/平,52万
沈阳,大东,3室2厅,109.28平米,南 北,其他,中楼层(共6层),2015年建,板楼,6,854元/平,74.9万
沈阳,大东,3室2厅,98.64平米,南 北,精装,低楼层(共12层),2010年建,板楼,12,470元/平,123万
沈阳,大东,3室2厅,134.38平米,南 北,精装,高楼层(共17层),2012年建,板楼,11,833元/平,159万
沈阳,大东,3室2厅,123.53平米,南 北,毛坯,低楼层(共19层),2015年建,板楼,10,929元/平,135万
沈阳,大东,3室2厅,136.32平米,东 南,简装,高楼层(共33层),2012年建,板塔结合,8,070元/平,110万
沈阳,大东,3室2厅,117.73平米,南 北,毛坯,高楼层(共17层),2016年建,板楼,9,174元/平,108万
沈阳,大东,3室2厅,113.45平米,东 南 北,毛坯,中楼层(共32层),2015年建,板楼,11,415元/平,129.5万
沈阳,大东,2室2厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,大东,2室1厅,74.76平米,南 北,精装,高楼层(共33层),2015年建,板楼,6,421元/平,48万
沈阳,大东,3室2厅,112.71平米,南 北,简装,中楼层(共6层),2005年建,板楼,10,647元/平,120万
沈阳,大东,2室1厅,76.9平米,南 北,毛坯,中楼层(共33层),2017年建,板塔结合,10,391元/平,79.9万
沈阳,大东,2室1厅,95.5平米,东南 南,精装,中楼层(共15层),2018年建,板楼,4,608元/平,44万
沈阳,大东,3室1厅,96.72平米,南 北,毛坯,高楼层(共34层),2020年建,板楼,11,249元/平,108.8万
沈阳,大东,3室2厅,95.94平米,东南,精装,低楼层(共33层),2016年建,板楼,13,238元/平,127万
沈阳,大东,2室1厅,85.45平米,南 北,精装,高楼层(共18层),2018年建,板楼,14,629元/平,125万
沈阳,大东,3室2厅,94.8平米,南 北,精装,低楼层(共33层),2018年建,板楼,5,697元/平,54万
沈阳,大东,2室2厅,99.49平米,南 北,精装,低楼层(共18层),2010年建,板塔结合,16,987元/平,169万
沈阳,大东,2室1厅,58.7平米,南 北,简装,高楼层(共4层),1995年建,暂无数据,4,259元/平,25万
沈阳,大东,3室1厅,109.01平米,南 北,毛坯,低楼层(共30层),2018年建,板楼,6,697元/平,73万
沈阳,法库县,2室2厅,88.94平米,南 北,精装,低楼层(共34层),2019年建,板楼,12,020元/平,106.9万
沈阳,法库县,3室2厅,111.47平米,南 北,精装,中楼层(共5层),2006年建,板塔结合,16,059元/平,179万
沈阳,法库县,3室2厅,133.04平米,南 北,精装,低楼层(共20层),2009年建,板楼,8,607元/平,114.5万
沈阳,法库县,2室1厅,90.17平米,北 南,毛坯,高楼层(共34层),2018年建,板楼,10,758元/平,97万
沈阳,法库县,2室1厅,57.28平米,南,简装,低楼层(共24层),2015年建,板塔结合,9,079元/平,52万
沈阳,法库县,3室2厅,109.28平米,南 北,其他,中楼层(共6层),2015年建,板楼,6,854元/平,74.9万
沈阳,法库县,3室2厅,98.64平米,南 北,精装,低楼层(共12层),2010年建,板楼,12,470元/平,123万
沈阳,法库县,3室2厅,134.38平米,南 北,精装,高楼层(共17层),2012年建,板楼,11,833元/平,159万
沈阳,法库县,3室2厅,123.53平米,南 北,毛坯,低楼层(共19层),2015年建,板楼,10,929元/平,135万
沈阳,法库县,3室2厅,136.32平米,东 南,简装,高楼层(共33层),2012年建,板塔结合,8,070元/平,110万
沈阳,法库县,3室2厅,117.73平米,南 北,毛坯,高楼层(共17层),2016年建,板楼,9,174元/平,108万
沈阳,法库县,3室2厅,113.45平米,东 南 北,毛坯,中楼层(共32层),2015年建,板楼,11,415元/平,129.5万
沈阳,法库县,2室2厅,94.44平米,南 北,精装,27层,2016年建,板楼,15,354元/平,145万
沈阳,法库县,2室1厅,74.76平米,南 北,精装,高楼层(共33层),2015年建,板楼,6,421元/平,48万
沈阳,法库县,3室2厅,112.71平米,南 北,简装,中楼层(共6层),2005年建,板楼,10,647元/平,120万
沈阳,法库县,2室1厅,76.9平米,南 北,毛坯,中楼层(共33层),2017年建,板塔结合,10,391元/平,79.9万
沈阳,法库县,2室1厅,95.5平米,东南 南,精装,中楼层(共15层),2018年建,板楼,4,608元/平,44万
沈阳,法库县,3室1厅,96.72平米,南 北,毛坯,高楼层(共34层),2020年建,板楼,11,249元/平,108.8万
沈阳,法库县,3室2厅,95.94平米,东南,精装,低楼层(共33层),2016年建,板楼,13,238元/平,127万
沈阳,法库县,2室1厅,85.45平米,南 北,精装,高楼层(共18层),2018年建,板楼,14,629元/平,125万
沈阳,法库县,3室2厅,94.8平米,南 北,精装,低楼层(共33层),2018年建,板楼,5,697元/平,54万
沈阳,法库县,2室2厅,99.49平米,南 北,精装,低楼层(共18层),2010年建,板塔结合,16,987元/平,169万
沈阳,法库县,2室1厅,58.7平米,南 北,简装,高楼层(共4层),1995年建,暂无数据,4,259元/平,25万
